id,link,text
7010,https://jsom.utdallas.edu/internship-stories/7010,"['Gayatri Sharma Kurmatey', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tTesla Automation Motors Inc\t\t\t', '\n\t\t\t\tMIS 6326: DATABASE MANAGEMENT SYSTEMS, MIS 6380: DATA VISUALIZATION, MIS 6382: OBJECT ORIENTED PROGRAM PYTHON, OPRE 6359: STATISTICS FOR DATA SCIENCE\t\t\t', ""\n\n\t\t\t\tTesla emphasizes constant alertness and resourcefulness. I am happy I had the chance to start my career with a company like Tesla since it has helped me become more efficient and accurate.\nTesla doesn't believe in wasting even a millisecond by not coming up with a new idea to make things considerably more effective and better for both people and the environment. With this fast-paced mentality, the fantastic team I had the opportunity to work with this Summer as a data science intern helped me shape my abilities, understanding, and approach to issue solving in such a manner that I feel like I am now schooled to brainstorm more effectively on any given problem statement. The first few days were undoubtedly challenging as it took me some time to pick up the pace and adjust to moving through tasks like an arrow from a bow, but as I watched my teammates work through problems, whether it was a new analysis or a data bug, I became aware of the shortfalls I needed to quickly fill in order to keep up and improve teamwork, and picked up really well during my Fall semester.\nEvery time I worked on a wonderful project, I discovered something new. As my Fall internship with Tesla comes to a close, I would like to thank every single team member, starting with my manager Selene, Bhavan, Surya, Linson and Ed, who have always encouraged me to explore my creative side further, supported me in upskilling, and patiently acknowledged my concerns and queries.\nLooking forward to a wonderful career ahead.\n#UTDMSITM #TESLAINTERN2022 #JSOMHire "", '\n\t\t\tPersonal connection (e.g. family, friend, colleague)\t\t\t', 'Hello Connection!\n\nMy internship at Ayoka Systems is in its second semester. That was  ...', 'This fall I got the opportunity to be a Torcâ€™r!\nTorc Robotics is a pioneer in self-driving  ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7011,https://jsom.utdallas.edu/internship-stories/7011,"['Jackson Passage', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tNoorishment\t\t\t', '\n\t\t\t\tFIN 3360: ENTREPRENEURIAL FINANCE\t\t\t', '\n\n\t\t\t\tThis semester I was able to start a new role as Director of Finance at my favorite non-profit, Noorishment. After previously volunteering with them, stepping into a management and leadership role with them has given me an incredible learning experience that will be invaluable to my future and professional development. Working with Noorishment previously as a volunteer, I knew how impactful their work towards education reform and career guidance/exposure for refugee and low-income communities has been and am excited to continue to work with them!\nIn the role of Director of Finance, I learned the ins and outs of corporate and non-profit banking. Especially in a non-profit, where funding is variable and not guaranteed, seeing the reality of how social programs are must fight for funding to continue their work has been very eye-opening. Growing my skills with balance sheets, budget forecasting, and managing various accounts has given me experience that will help me as I continue my career.\nAdditionally, all the professional development experiences with Noorishment, from networking to helping present at volunteer recruitment events, has helped me grow and see the faces behind what makes the non-profit world function. I am very thankful for the opportunities that Noorishment has allowed me to experience! \n#UTDBSFIN #hireJSOM ', '\n\t\t\tPersonal connection (e.g. family, friend, colleague)\t\t\t', 'My experience with Marten Transport was great. I was able to gain real experience of what a career w ...', 'As an Accounting Intern at BV Powersports LLC, I had a tremendous opportunity to expand my knowledge ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7012,https://jsom.utdallas.edu/internship-stories/7012,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\t\t\t\tFIN 3360: ENTREPRENEURIAL FINANCE\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7013,https://jsom.utdallas.edu/internship-stories/7013,"['Saswat Prusty', '\n\t\t\t\tBusiness Analytics\t\t\t', '\n\t\t\t\tHotelKey, Inc.\t\t\t', '\n\t\t\t\tBUAN 6320: DATABASE FOUNDATIONS, BUAN 6356: BUSINESS ANALYTICS WITH R, BUAN 6398: PRESCRIPTIVE ANALYTICS, MIS 6380: DATA VISUALIZATION\t\t\t', '\n\n\t\t\t\tInternship Tales: My Experience As A Product Management Intern\nâ€œThank you for the deliverables!â€ \nThis mail from my client marked the culmination of a 16-week-long effort to ship my first product deliverables. The feeling of having led the development of a product that increases customer delight by helping reduce check-in and check-out delays at hotels and automating the check-in and check-out experience. \nOver this fall, I interned as a Product Manager Intern at Hotelkey in the client delivery team. \nAs I reflect on my internship, I realise that my contribution to the project broadly falls into the following four buckets:\nBuilding is fun, but to know exactly what to build is a superpower. \n One of my key responsibilities was to decide the functionalities of the solution that would be built. This decision was guided by an in-depth understanding of the problem statement and customer needs. I spent most of my first week going through documentations provided by my mentor and meeting him to clarify my doubts. A comprehensive understanding of the problem area was key, as it inspired customer-focused solutions and ensured that I was able to back my solutions if I received pushback from anyone. In the entire product development process, the PdM acts as the voice of the customer and ensures that the features being built address the customerâ€™s needs in the most effective manner.\nStakeholder Management \nThroughout my internship, cross-functional leadership was necessary to ensure the successful shipping of the MVP. It was my responsibility to keep the business user abreast of the progress and take feedback from them. We used JIRA, a project tracking software solution, to capture feature requests and assign tasks to the engineering team. I regularly met with the program manager, initially to groom JIRA stories and later in sprint meetings to understand the progress made in the productâ€™s development. Having a 360-degree view of the project from both business and technical sides was important as it enabled me to make informed decisions when I had to solve unforeseen problems. \nEvangelizing the solution\nAs a PdM, you are the cheerleader for your product. I spent a lot of time initially understanding the impact of the solution that I was working on. Through the course of the internship, I honed my data-driven storytelling skills as they were necessary to showcase the impact of the solution to the business leadership using tools like Python, pandas, Tableau heavily. I worked along with a business analyst to get data points relevant to the operations and used them to create Key Performance Indicators (KPIs), which were instrumental when communicating with product and business leaders.\n#utdmsba ', '\n\t\t\tInternet (e.g. company website, job search engines), Personal connection (e.g. family, friend, colleague)\t\t\t', 'I have shadowed into three different groups: Data Stewardship, Data Governance, and Master Data Mana ...', 'This Fall, I had an opportunity to work with the wonderful folks at Copart. I got a chance to work a ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7014,https://jsom.utdallas.edu/internship-stories/7014,"['Karie Douglas', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tBaylor Scott and White Health\t\t\t', '\n\t\t\t\tBCOM 4300: MANAGING COMMS IN BUSINESS, FIN 3390: INTRO TO FINANCIAL MODELING, FIN 4300: INVESTMENT MANAGEMENT, ITSS 3300: INFORMATION TECH FOR BUSINESS, OPRE 3310: OPERATIONS MANAGEMENT\t\t\t', '\n\n\t\t\t\tI am delighted to share I have successfully completed a finance internship at Baylor Scott & White where I have had the privilege of working for almost 10 years. During the special project I was able to utilize my current roleâ€™s skills as well as incorporate the knowledge I have acquired through my attendance at The University of Texas at Dallas.\n The first phase of the project comprised of creating a research tool, implementing, and training staff on the database related to various elements within our organization. The second phase was to prepare and maintain a reporting dashboard consisting of graphs, charts, metrics, and key performance indicators. The final phase while not the most challenging was certainly the most rewarding. I designed a PowerPoint presentation to communicate organizational, divisional, and individual facility performance to diverse groups of internal and external stakeholders (C level executives, physicians, staff, etc.). The presentations will be utilized ongoing for evaluation and analysis to assist in operational and financial improvements.\nI am grateful Baylor Scott and White provided this opportunity and investment in my future. I have the honor of working for a leadership team second to none. I am confident without their continued support, guidance, and encouragement I would not have been able to complete this project nor my education. I have thoroughly enjoyed this journey and look forward to the positive benefits it will have on my life, the organization, and our patients. \n#UTDBSFIN\n#hireJSOM ', '\n\t\t\tPersonal connection (e.g. family, friend, colleague), Baylor Scott and White\t\t\t', 'My experience with Marten Transport was great. I was able to gain real experience of what a career w ...', 'As an Accounting Intern at BV Powersports LLC, I had a tremendous opportunity to expand my knowledge ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7015,https://jsom.utdallas.edu/internship-stories/7015,"['e e', '\n\t\t\t\te\t\t\t', '\n\t\t\t\te\t\t\t', '\n\t\t\t\tACCT 2301: INTRO FINANCIAL ACCOUNTING, ACCT 2302: INTRO MANAGEMENT ACCOUNTING, FIN 3320: BUSINESS FINANCE\t\t\t', '\n\n\t\t\t\te ', '\n\t\t\te, e\t\t\t', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7016,https://jsom.utdallas.edu/internship-stories/7016,"['Tram Tran', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tFisher Investment\t\t\t', '\n\t\t\t\tBCOM 3200: INTRO BUS PROF DEV & BUS COMM, BCOM 4300: MANAGING COMMS IN BUSINESS, FIN 3320: BUSINESS FINANCE\t\t\t', '\n\n\t\t\t\tAs the fall semester is finally coming to a close, I wanted to take a moment to highlight my experience working with Fisher Investments these past few months. Itâ€™s been an incredible journey and I canâ€™t express how grateful I am for the opportunity to work alongside such talented and professional individuals in a corporate environment.\nI joined Fisher Investments in July 2022, as a Junior Associate. Iâ€™ve gotten the chance to work as both the Junior Associate in their Regional Sales team as well as in their Private Client Initiatives team. Initially, I was nervous, timid, and unsure of myself throughout the entire training process. But as time passed, I began to learn more about my role from my mentors, leaders, and peers. I gained confidence in my abilities and became more comfortable in a corporate setting, something I wasnâ€™t sure I could do. Those who Iâ€™ve met at Fisher have been very supportive and encouraging every step of the way and continue to help support me as I learn more about my role and as I explore other potential positions within Fisher. \nI had the opportunity to learn about Fisher and its processes as an associate, I would support their sales directly, contact clients and assist them by handling operational tasks. I also had an opportunity to learn about how my role is connected to other roles such as investment counselors, account executives, financial planners, and investment counselors among the many roles here at Fisher. My experience at Fisher has helped me to improve my skills, helped me to learn more about the financial industry, and how to grow as a professional. Being able to learn in an environment like Fisher has been incredibly fun and I had time to experience what itâ€™s like to work in corporate in a comfortable and supportive environment. As I continue to grow in my career I hope to take what Iâ€™ve learned and apply it to all my future endeavors. \n#UTDBSFIN #hireJSOM ', '\n\t\t\tJSOM Handshake, Internet (e.g. company website, job search engines), Personal connection (e.g. family, friend, colleague)\t\t\t', 'My experience with Marten Transport was great. I was able to gain real experience of what a career w ...', 'As an Accounting Intern at BV Powersports LLC, I had a tremendous opportunity to expand my knowledge ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7017,https://jsom.utdallas.edu/internship-stories/7017,"['Hannah Benavides', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tAimbridge Hospitality\t\t\t', '\n\t\t\t\tFIN 3390: INTRO TO FINANCIAL MODELING\t\t\t', '\n\n\t\t\t\tThis Fall, I had the amazing opportunity to intern with Aimbridge Hospitality at their headquarters location in Plano, TX. A Hotel management company isnâ€™t a direction I had put a lot of thought into before looking for internships, however this opportunity has provided me with very useful hard and soft skills that can be carried with me anywhere I go. Learning applications such as BlackLine and JDEdwards, as well as communicating with property managers in order to efficiently complete tasks are among the many skills I have acquired here. Working at Aimbridge, I found myself enjoying my daily tasks, conversations, and activities. The culture and people at Aimbridge was very exciting to become a part of.\nI was very fortunate to have patient and knowledgeable leaders who guided me and encouraged me to problem solve. There was no point throughout my internship that I felt as though I wasnâ€™t able/allowed to ask for help, nor a time where I felt under trained for a problem. Additionally, I am grateful for the accommodations that Aimbridge provided for me as I pursued this internship on top of an 18 credit hour semester. Aimbridge has left a strong impression on those who know me as a company that truly cares and looks after their employees. \nI would like to thank my directors and managers for the guidance theyâ€™ve given me throughout this three month internship, as well as UTDâ€™s School of Management for the resources that have helped me reach a point in my academics to successfully transition into the workforce. I thank my parents and my brother for guiding me throughout my academic career. Iâ€™ve received nothing but endless support from the people surrounding me, to which I credit my success so far. #UTDBSFIN #hireJSOM ', '\n\t\t\tInternet (e.g. company website, job search engines)\t\t\t', 'My experience with Marten Transport was great. I was able to gain real experience of what a career w ...', 'As an Accounting Intern at BV Powersports LLC, I had a tremendous opportunity to expand my knowledge ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7018,https://jsom.utdallas.edu/internship-stories/7018,"['Kamalashreek Anumandla', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tDelaware Consulting\t\t\t', '\n\t\t\t\tMIS 3300: INTRO TO MGMT INFO SYSTEMS, MIS 4330: SYSTEMS ANALYSIS AND DESIGN\t\t\t', '\n\n\t\t\t\tDuring the summer of 2022, I had the opportunity to intern as a SAP ABAP Developer. I learned the ABAP programming language and practiced working with SAP. As a consultant on the Talos project, I created multiple SAP transports and packages to handle label printing, improving productivity for warehouse employees and enabling instant inventory management. I also developed an optimized import and export package that sped up warehouse inventory searches. In addition, I created two new Functional Specification documents for a custom Fiori app and improved SAT receiving and inventory adjustment documents for clarity and ease of use. I worked with a group of developers from around the world and demonstrated effective collaboration skills. I also completed multiple training courses to expand my knowledge of ABAP.\nWorking and communicating with clients on the Talos project has helped expand my skillset as a consultant. I learned how to effectively communicate technical information to non-technical individuals and how to tailor my approach to the specific needs and goals of each client. I am grateful for the opportunity to work with clients and for the valuable skills and experience I gained as a result.\nI would like to take a moment to thank my mentor and manager for the project, Sheila Rivera, who taught me the fundamentals of SAP and is the best manager ever. She made the experience truly valuable and I am grateful for her guidance and support. I would also like to thank Doug Irwin, Amanda Tupper, and Rozlynn Gaspard, MSA for their support and guidance during my time as an intern.\n#UTDMSITM delaware North America #DELAWARENORTHAMERICA ', '\n\t\t\tInternet (e.g. company website, job search engines), Personal connection (e.g. family, friend, colleague)\t\t\t', 'Hello Connection!\n\nMy internship at Ayoka Systems is in its second semester. That was  ...', 'This fall I got the opportunity to be a Torcâ€™r!\nTorc Robotics is a pioneer in self-driving  ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7019,https://jsom.utdallas.edu/internship-stories/7019,"['Saylee Sanjay Jagtap', '\n\t\t\t\tInformation Technology and Management\t\t\t', '\n\t\t\t\tPCR Financial Aggregation\t\t\t', '\n\t\t\t\tMIS 6326: DATABASE MANAGEMENT SYSTEMS, MIS 6346: BIG DATA, OPRE 6301: STATISTICS AND DATA ANALYSIS\t\t\t', '\n\n\t\t\t\tThis Fall semester, I got an opportunity to work with PCR Financial Data Aggregation as a Technology Data Analytics Intern. These 4 months were quite exciting and challenging for me. It started with building pipelines to extract and upload large datasets to create data visualisations that could be used by the business, giving me a strong understanding of data modeling and data visualisation. It also included me troubleshooting Analytics issues on JIRA for the team with the help of PowerBI.\nLater, I also presented my work to the team where my efforts were appreciated and I also got feedback on my Power BI report. This feedback is helping me refine my skillsets and understand the concepts of data analysis better. These achievements would not have been possible without the mentorship of Dillon Kenniston, CFPÂ® who guided me in the right direction. I would also like to thank Kalyan R Raman, @bobmillerceo for giving me this amazing opportunity.\nI want to extend my gratitude and thanks to my program director Professor Mark Thouin, for guiding me throughout the journey. A special thanks to JSOM CMC for providing the resources and workshops which made it happen. #UTDMSITM #data #dataanalysis #datavisuals #dataengineering #powerbi ', '\n\t\t\tJSOM career event, Internet (e.g. company website, job search engines)\t\t\t', 'Hello Connection!\n\nMy internship at Ayoka Systems is in its second semester. That was  ...', 'This fall I got the opportunity to be a Torcâ€™r!\nTorc Robotics is a pioneer in self-driving  ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7020,https://jsom.utdallas.edu/internship-stories/7020,"['Madeleine Diop', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tfidelity talent source\t\t\t', ""\n\n\t\t\t\tDuring my journey at fidelity, I have learned a lot and recognized the finance concepts I learned in class with real work experience. They provided training with lessons concerning stocks, bonds, market allocations, and much more in the financial industry. We have encountered different types of brokerage accounts, retirements, and others. Still, the primary accounts we had to deal with were the brokerage accounts and using different systems to process them. My position consists of processing what they called it: doing account maintenance for customers by managing the relationships they want to establish within their people by giving them some authority on their accounts. We are also responsible for adding account features, such as ordering checks, deposit slips, debit cards, and bill pay. Other maintenance will be name changes and address changes. We would also add beneficiaries to retirement or health insurance and non-retirement accounts. We also establish withdrawals and investments with the electronic transfer of funds between accounts. The brokerage operation position helped me learn how the financial industry works and the market with the training provided to process clients' requests. Fidelity investment is a great company because they value its employees and give them significant knowledge. It also offers many opportunities to create dynamic working with co-workers by shadowing and connecting, providing an extra network. #UTDBSFIN #hireJSOM "", '\n\t\t\tInternet (e.g. company website, job search engines)\t\t\t', 'My experience with Marten Transport was great. I was able to gain real experience of what a career w ...', 'As an Accounting Intern at BV Powersports LLC, I had a tremendous opportunity to expand my knowledge ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7021,https://jsom.utdallas.edu/internship-stories/7021,"['Mansi Agrawal', '\n\t\t\t\tInformation Technology and Management, MBA\t\t\t', '\n\t\t\t\tProdapt North America Inc.\t\t\t', '\n\t\t\t\tBUAN 6337: PREDICTIVE ANALYTICS USING SAS, BUAN 6341: APPLIED MACHINE LEARNING, BUAN 6356: BUSINESS ANALYTICS WITH R, BUAN 6359: ADV STATS FOR DATA SCIENCE\t\t\t', '\n\n\t\t\t\tThis fall I started my internship with Prodapt North America Inc. as Data Science intern. My experience, in one word, was incredible.\nI got the opportunity to work for a renowned network service provider as the client. I use real world data to gain necessary insights which in turn aid the decision-making process on clientâ€™s end. For this I work on technologies like Google Cloud Computing (GCP) and BigQuery to extract live data and python for building models. These models help client to identify the opportunities where they can reduce customer service time and service cost.\nMy experience by far has been amazing, I got the opportunity to understand how the tools which I learnt during my masterâ€™s degree are applied in real life. Every day is a new learning over here, and I look forward to another term of this internship where I would be learning much more.\nI would like to express my gratitude to Boominathan Shanmugam and Ulaganathan Selvaraj, for their constant support and guidance. Also, I would like to thank Kiruthika Varatharajan, for mentoring me and giving the new opportunities.\nI would also like to thank Professor Mark Thouin and Donna Nix for the the constant support during my internship search.\n#UTDMSITM ', '\n\t\t\tInternet (e.g. company website, job search engines), Personal connection (e.g. family, friend, colleague)\t\t\t', 'Hello Connection!\n\nMy internship at Ayoka Systems is in its second semester. That was  ...', 'This fall I got the opportunity to be a Torcâ€™r!\nTorc Robotics is a pioneer in self-driving  ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
7022,https://jsom.utdallas.edu/internship-stories/7022,"['Chu Chao', '\n\t\t\t\tFinance\t\t\t', '\n\t\t\t\tHiFi Hard Money\t\t\t', '\n\t\t\t\tBA 4364: REAL ESTATE FINANCE\t\t\t', ""\n\n\t\t\t\tIt was a stressful period during the time searching for internships. But Luckily, UTD has some of the best network programs and events in DFW! I found my current internship through the real estate club event on campus. The listing was for a loan assistant in the hard money business, which was something that I needed to gain experience with. But after interviewing with the folks there, I realized they are some of the friendliest and most intelligent people I've ever met; they were willing to show me everything from scratch and taught me valuable knowledge and experience. I started the internship in the summer, and it was perfect timing for me to absorb everything since there were no school schedule conflicts. Jay, the president, walked me through and breakdown the company's structure and mission. Seeing the company's statistics and how loans are secured was terrific. The senior loan officer Eugene is highly experienced in construction management and has an enormous clientele for his loans. Eugene showed me all the steps and critical techniques to secure a loan; there is much more than just interest rates to make a successful loan. I learned how to analyze property values throughout the internship; the analysis factor in securing a loan is so important. The loan coordinator Ivy is absolutely one of the hardest workers I've ever met. She is responsible in the background for coordinating all the tasks to ensure the loan is being secured smoothly until it is paid off. I learned so much from Ivy, and I realized how important it is to understand how everything is done, starting from the bottom level. This internship is the best job experience I've ever had! With another step closer to graduation, the internship is coming to an end. However, it is not the end of the journey with HiFi Hard Money yet! They offered me a full-time position, and I am excited to continue to the next chapter of my life! Once again, I want to thank UTD for the excellent university experience and HiFi Hard Money for being a fantastic employer! #UTDBSFIN #hireJSOM "", '\n\t\t\tJSOM career event\t\t\t', 'My experience with Marten Transport was great. I was able to gain real experience of what a career w ...', 'As an Accounting Intern at BV Powersports LLC, I had a tremendous opportunity to expand my knowledge ...', 'Copyright © 2023, All rights reserved.800 W Campbell Road,Richardson, TX 75080, USA · (972) 883-2705']"
